Session;Date;Treatment;Protocol;Stage;Trial;ID;Latency;Reason;Mode;Scoring;Force;TargetForce;RampDuration;CutoffTime;LegacyMode;TouchPause;TouchForce;TimeThreshold
3847;07/22/2025 09:05:17;CCD;AMN;POST;I;DW369;3.0;Detection;Ramp;Auto;29.49;60.00;6;5;OFF;1.2;0.3;0.0
3848;07/22/2025 09:05:29;CCD;AMN;POST;I;DW369;2.7;Detection;Ramp;Auto;26.83;60.00;6;5;OFF;1.2;0.3;0.0
3849;07/22/2025 09:06:19;CCD;AMN;POST;I;DW369;0.0;Detection;Ramp;Auto;0.96;60.00;6;5;OFF;1.2;0.3;0.0
3850;07/22/2025 09:06:38;CCD;AMN;POST;I;DW369;4.6;Detection;Ramp;Auto;45.74;60.00;6;5;OFF;1.2;0.3;0.0
3851;07/22/2025 09:06:51;CCD;AMN;POST;I;DW369;3.2;Detection;Ramp;Auto;32.14;60.00;6;5;OFF;1.2;0.3;0.0
3852;07/22/2025 09:07:02;CCD;AMN;POST;I;DW369;1.7;Detection;Ramp;Auto;17.22;60.00;6;5;OFF;1.2;0.3;0.0
3853;07/22/2025 09:07:17;CCD;AMN;POST;I;DW369;3.8;Detection;Ramp;Auto;38.11;60.00;6;5;OFF;1.2;0.3;0.0
3854;07/22/2025 09:07:25;CCD;AMN;POST;I;DW369;2.5;Detection;Ramp;Auto;25.17;60.00;6;5;OFF;1.2;0.3;0.0
3855;07/22/2025 09:07:32;CCD;AMN;POST;I;DW369;3.3;Detection;Ramp;Auto;33.13;60.00;6;5;OFF;1.2;0.3;0.0
3856;07/22/2025 09:07:45;CCD;AMN;POST;I;DW369;3.6;Detection;Ramp;Auto;35.46;60.00;6;5;OFF;1.2;0.3;0.0
3857;07/22/2025 09:07:52;CCD;AMN;POST;I;DW369;1.7;Detection;Ramp;Auto;16.88;60.00;6;5;OFF;1.2;0.3;0.0
3858;07/22/2025 09:08:06;CCD;AMN;POST;I;DW369;3.4;Detection;Ramp;Auto;34.46;60.00;6;5;OFF;1.2;0.3;0.0
3859;07/22/2025 09:08:22;CCD;AMN;POST;I;DW369;3.4;Detection;Ramp;Auto;33.80;60.00;6;5;OFF;1.2;0.3;0.0
3860;07/22/2025 09:08:40;CCD;AMN;POST;I;DW369;2.1;Detection;Ramp;Auto;20.86;60.00;6;5;OFF;1.2;0.3;0.0
3861;07/22/2025 09:09:03;CCD;AMN;POST;I;DW369;0.5;Detection;Ramp;Auto;5.94;60.00;6;5;OFF;1.2;0.3;0.0
3862;07/22/2025 09:09:24;CCD;AMN;POST;I;DW369;1.8;Detection;Ramp;Auto;19.20;60.00;6;5;OFF;1.2;0.3;0.0
3863;07/22/2025 09:09:47;CCD;AMN;POST;I;DW369;2.8;Detection;Ramp;Auto;28.82;60.00;6;5;OFF;1.2;0.3;0.0
3864;07/22/2025 09:09:57;CCD;AMN;POST;I;DW369;3.4;Detection;Ramp;Auto;34.46;60.00;6;5;OFF;1.2;0.3;0.0
3865;07/22/2025 09:10:17;CCD;AMN;POST;I;DW369;2.1;Detection;Ramp;Auto;21.53;60.00;6;5;OFF;1.2;0.3;0.0
3866;07/22/2025 09:10:28;CCD;AMN;POST;I;DW369;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3867;07/22/2025 09:11:23;CCD;AMN;POST;I;DW369;3.8;Detection;Ramp;Auto;37.78;60.00;6;5;OFF;1.2;0.3;0.0
3868;07/22/2025 09:11:33;CCD;AMN;POST;I;DW369;2.3;Detection;Ramp;Auto;23.52;60.00;6;5;OFF;1.2;0.3;0.0
3869;07/22/2025 09:11:42;CCD;AMN;POST;I;DW369;2.7;Detection;Ramp;Auto;27.83;60.00;6;5;OFF;1.2;0.3;0.0
3870;07/22/2025 09:12:15;CCD;AMN;POST;I;DW369;2.2;Detection;Ramp;Auto;21.86;60.00;6;5;OFF;1.2;0.3;0.0
3871;07/22/2025 09:12:24;CCD;AMN;POST;I;DW369;3.3;Detection;Ramp;Auto;32.80;60.00;6;5;OFF;1.2;0.3;0.0
3872;07/22/2025 09:12:37;CCD;AMN;POST;I;DW369;0.2;Detection;Ramp;Auto;2.95;60.00;6;5;OFF;1.2;0.3;0.0
3873;07/22/2025 09:13:09;CCD;AMN;POST;I;DW369;0.1;Detection;Ramp;Auto;2.29;60.00;6;5;OFF;1.2;0.3;0.0
3874;07/22/2025 09:13:16;CCD;AMN;POST;I;DW369;0.1;Detection;Ramp;Auto;2.29;60.00;6;5;OFF;1.2;0.3;0.0
3875;07/22/2025 09:13:25;CCD;AMN;POST;I;DW369;4.3;Detection;Ramp;Auto;42.75;60.00;6;5;OFF;1.2;0.3;0.0
3876;07/22/2025 09:13:35;CCD;AMN;POST;I;DW369;0.8;Detection;Ramp;Auto;8.92;60.00;6;5;OFF;1.2;0.3;0.0
3877;07/22/2025 09:14:24;CCD;AMN;POST;I;DW369;3.3;Detection;Ramp;Auto;32.80;60.00;6;5;OFF;1.2;0.3;0.0
3878;07/22/2025 09:14:35;CCD;AMN;POST;I;DW369;0.3;Detection;Ramp;Auto;3.95;60.00;6;5;OFF;1.2;0.3;0.0
3879;07/22/2025 09:14:46;CCD;AMN;POST;I;DW369;3.2;Detection;Ramp;Auto;32.14;60.00;6;5;OFF;1.2;0.3;0.0
3880;07/22/2025 09:15:06;CCD;AMN;POST;I;DW369;3.2;Detection;Ramp;Auto;32.14;60.00;6;5;OFF;1.2;0.3;0.0
3881;07/22/2025 09:15:18;CCD;AMN;POST;I;DW369;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3882;07/22/2025 09:15:31;CCD;AMN;POST;I;DW369;3.6;Detection;Ramp;Auto;36.12;60.00;6;5;OFF;1.2;0.3;0.0
3883;07/22/2025 09:16:20;CCD;AMN;POST;C;DW369;3.6;Detection;Ramp;Auto;35.46;60.00;6;5;OFF;1.2;0.3;0.0
3884;07/22/2025 09:16:35;CCD;AMN;POST;C;DW369;3.9;Detection;Ramp;Auto;38.77;60.00;6;5;OFF;1.2;0.3;0.0
3885;07/22/2025 09:16:54;CCD;AMN;POST;C;DW369;6.0;Detection;Ramp;Auto;59.67;60.00;6;5;OFF;1.2;0.3;0.0
3886;07/22/2025 09:17:11;CCD;AMN;POST;C;DW369;6.3;Detection;Ramp;Auto;60.00;60.00;6;5;OFF;1.2;0.3;0.0
3887;07/22/2025 09:17:43;CCD;AMN;POST;C;DW369;2.1;Detection;Ramp;Auto;21.19;60.00;6;5;OFF;1.2;0.3;0.0
3888;07/22/2025 09:17:55;CCD;AMN;POST;C;DW369;4.8;Detection;Ramp;Auto;48.39;60.00;6;5;OFF;1.2;0.3;0.0
3889;07/22/2025 09:18:06;CCD;AMN;POST;C;DW369;4.2;Detection;Ramp;Auto;41.43;60.00;6;5;OFF;1.2;0.3;0.0
3890;07/22/2025 09:18:35;CCD;AMN;POST;C;DW369;3.9;Detection;Ramp;Auto;38.77;60.00;6;5;OFF;1.2;0.3;0.0
3891;07/22/2025 09:18:42;CCD;AMN;POST;C;DW369;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3892;07/22/2025 09:19:29;CCD;AMN;POST;C;DW369;0.3;Detection;Ramp;Auto;3.62;60.00;6;5;OFF;1.2;0.3;0.0
3893;07/22/2025 09:19:42;CCD;AMN;POST;C;DW369;2.4;Detection;Ramp;Auto;23.85;60.00;6;5;OFF;1.2;0.3;0.0
3894;07/22/2025 09:19:52;CCD;AMN;POST;C;DW369;3.1;Detection;Ramp;Auto;31.81;60.00;6;5;OFF;1.2;0.3;0.0
3895;07/22/2025 09:20:03;CCD;AMN;POST;C;DW369;3.7;Detection;Ramp;Auto;36.45;60.00;6;5;OFF;1.2;0.3;0.0
3896;07/22/2025 09:20:21;CCD;AMN;POST;C;DW369;0.3;Detection;Ramp;Auto;3.62;60.00;6;5;OFF;1.2;0.3;0.0
3897;07/22/2025 09:20:34;CCD;AMN;POST;C;DW369;4.4;Detection;Ramp;Auto;43.75;60.00;6;5;OFF;1.2;0.3;0.0
3898;07/22/2025 09:20:47;CCD;AMN;POST;C;DW369;4.7;Detection;Ramp;Auto;47.06;60.00;6;5;OFF;1.2;0.3;0.0
3899;07/22/2025 09:20:52;CCD;AMN;POST;C;DW369;0.0;Detection;Ramp;Auto;0.30;60.00;6;5;OFF;1.2;0.3;0.0
3900;07/22/2025 09:21:07;CCD;AMN;POST;C;DW369;5.9;Detection;Ramp;Auto;58.01;60.00;6;5;OFF;1.2;0.3;0.0
3901;07/22/2025 09:21:26;CCD;AMN;POST;C;DW369;2.5;Detection;Ramp;Auto;25.51;60.00;6;5;OFF;1.2;0.3;0.0
3902;07/22/2025 09:21:41;CCD;AMN;POST;C;DW369;3.1;Detection;Ramp;Auto;31.48;60.00;6;5;OFF;1.2;0.3;0.0
3903;07/22/2025 09:22:20;CCD;AMN;POST;C;DW369;2.6;Detection;Ramp;Auto;26.50;60.00;6;5;OFF;1.2;0.3;0.0
3904;07/22/2025 09:23:03;CCD;AMN;POST;C;DW369;3.4;Detection;Ramp;Auto;34.13;60.00;6;5;OFF;1.2;0.3;0.0
3905;07/22/2025 09:23:13;CCD;AMN;POST;C;DW369;0.9;Detection;Ramp;Auto;10.25;60.00;6;5;OFF;1.2;0.3;0.0
3906;07/22/2025 09:23:24;CCD;AMN;POST;C;DW369;3.1;Detection;Ramp;Auto;32.14;60.00;6;5;OFF;1.2;0.3;0.0
3907;07/22/2025 09:23:41;CCD;AMN;POST;C;DW369;4.8;Detection;Ramp;Auto;48.39;60.00;6;5;OFF;1.2;0.3;0.0
3908;07/22/2025 09:23:47;CCD;AMN;POST;C;DW369;2.5;Detection;Ramp;Auto;25.51;60.00;6;5;OFF;1.2;0.3;0.0
3909;07/22/2025 09:24:12;CCD;AMN;POST;C;DW369;3.8;Detection;Ramp;Auto;37.78;60.00;6;5;OFF;1.2;0.3;0.0
3910;07/22/2025 09:24:20;CCD;AMN;POST;C;DW369;0.2;Detection;Ramp;Auto;3.29;60.00;6;5;OFF;1.2;0.3;0.0
3911;07/22/2025 09:24:34;CCD;AMN;POST;C;DW369;2.2;Detection;Ramp;Auto;22.85;60.00;6;5;OFF;1.2;0.3;0.0
3912;07/22/2025 09:24:51;CCD;AMN;POST;C;DW369;4.9;Detection;Ramp;Auto;49.06;60.00;6;5;OFF;1.2;0.3;0.0
3913;07/22/2025 09:25:01;CCD;AMN;POST;C;DW369;0.5;Detection;Ramp;Auto;5.61;60.00;6;5;OFF;1.2;0.3;0.0
3914;07/22/2025 09:25:21;CCD;AMN;POST;C;DW369;3.8;Detection;Ramp;Auto;38.44;60.00;6;5;OFF;1.2;0.3;0.0
3915;07/22/2025 09:25:36;CCD;AMN;POST;C;DW369;3.5;Detection;Ramp;Auto;35.13;60.00;6;5;OFF;1.2;0.3;0.0
3916;07/22/2025 09:25:51;CCD;AMN;POST;C;DW369;3.2;Detection;Ramp;Auto;32.14;60.00;6;5;OFF;1.2;0.3;0.0
3917;07/22/2025 09:26:04;CCD;AMN;POST;C;DW369;5.6;Detection;Ramp;Auto;55.69;60.00;6;5;OFF;1.2;0.3;0.0
3918;07/22/2025 09:26:21;CCD;AMN;POST;C;DW369;5.8;Detection;Ramp;Auto;57.68;60.00;6;5;OFF;1.2;0.3;0.0
3919;07/22/2025 09:26:33;CCD;AMN;POST;C;DW369;5.9;Detection;Ramp;Auto;59.01;60.00;6;5;OFF;1.2;0.3;0.0
3920;07/22/2025 09:26:45;CCD;AMN;POST;C;DW369;4.3;Detection;Ramp;Auto;43.42;60.00;6;5;OFF;1.2;0.3;0.0
3921;07/22/2025 09:26:58;CCD;AMN;POST;C;DW369;5.0;Detection;Ramp;Auto;49.39;60.00;6;5;OFF;1.2;0.3;0.0
3922;07/22/2025 09:27:05;CCD;AMN;POST;C;DW369;1.8;Detection;Ramp;Auto;18.87;60.00;6;5;OFF;1.2;0.3;0.0
3923;07/22/2025 09:27:19;CCD;AMN;POST;C;DW369;2.9;Detection;Ramp;Auto;28.49;60.00;6;5;OFF;1.2;0.3;0.0
3924;07/22/2025 09:27:29;CCD;AMN;POST;C;DW369;3.6;Detection;Ramp;Auto;36.45;60.00;6;5;OFF;1.2;0.3;0.0
3925;07/24/2025 09:10:02;CCD;AMN;POST;I;DW368;1.2;Detection;Ramp;Auto;12.90;60.00;6;5;OFF;1.2;0.3;0.0
3926;07/24/2025 09:10:24;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;10.91;60.00;6;5;OFF;1.2;0.3;0.0
3927;07/24/2025 09:10:34;CCD;AMN;POST;I;DW368;1.7;Detection;Ramp;Auto;17.55;60.00;6;5;OFF;1.2;0.3;0.0
3928;07/24/2025 09:10:45;CCD;AMN;POST;I;DW368;1.1;Detection;Ramp;Auto;12.24;60.00;6;5;OFF;1.2;0.3;0.0
3929;07/24/2025 09:11:04;CCD;AMN;POST;I;DW368;1.3;Detection;Ramp;Auto;13.23;60.00;6;5;OFF;1.2;0.3;0.0
3930;07/24/2025 09:11:39;CCD;AMN;POST;I;DW368;1.3;Detection;Ramp;Auto;13.90;60.00;6;5;OFF;1.2;0.3;0.0
3931;07/24/2025 09:11:50;CCD;AMN;POST;I;DW368;1.9;Detection;Ramp;Auto;19.87;60.00;6;5;OFF;1.2;0.3;0.0
3932;07/24/2025 09:12:31;CCD;AMN;POST;I;DW368;1.3;Detection;Ramp;Auto;13.23;60.00;6;5;OFF;1.2;0.3;0.0
3933;07/24/2025 09:13:02;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.93;60.00;6;5;OFF;1.2;0.3;0.0
3934;07/24/2025 09:13:32;CCD;AMN;POST;I;DW368;0.3;Detection;Ramp;Auto;3.29;60.00;6;5;OFF;1.2;0.3;0.0
3935;07/24/2025 09:13:47;CCD;AMN;POST;I;DW368;2.0;Detection;Ramp;Auto;20.20;60.00;6;5;OFF;1.2;0.3;0.0
3936;07/24/2025 09:13:57;CCD;AMN;POST;I;DW368;0.8;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3937;07/24/2025 09:14:30;CCD;AMN;POST;I;DW368;1.4;Detection;Ramp;Auto;14.56;60.00;6;5;OFF;1.2;0.3;0.0
3938;07/24/2025 09:14:53;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;11.24;60.00;6;5;OFF;1.2;0.3;0.0
3939;07/24/2025 09:15:15;CCD;AMN;POST;I;DW368;0.4;Detection;Ramp;Auto;5.28;60.00;6;5;OFF;1.2;0.3;0.0
3940;07/24/2025 09:15:56;CCD;AMN;POST;I;DW368;1.4;Detection;Ramp;Auto;13.90;60.00;6;5;OFF;1.2;0.3;0.0
3941;07/24/2025 09:16:07;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.93;60.00;6;5;OFF;1.2;0.3;0.0
3942;07/24/2025 09:16:39;CCD;AMN;POST;I;DW368;0.5;Detection;Ramp;Auto;5.28;60.00;6;5;OFF;1.2;0.3;0.0
3943;07/24/2025 09:17:13;CCD;AMN;POST;I;DW368;0.6;Detection;Ramp;Auto;7.26;60.00;6;5;OFF;1.2;0.3;0.0
3944;07/24/2025 09:17:24;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;11.24;60.00;6;5;OFF;1.2;0.3;0.0
3945;07/24/2025 09:17:49;CCD;AMN;POST;I;DW368;1.8;Detection;Ramp;Auto;18.87;60.00;6;5;OFF;1.2;0.3;0.0
3946;07/24/2025 09:18:01;CCD;AMN;POST;I;DW368;0.5;Detection;Ramp;Auto;5.94;60.00;6;5;OFF;1.2;0.3;0.0
3947;07/24/2025 09:18:58;CCD;AMN;POST;I;DW368;1.6;Detection;Ramp;Auto;16.55;60.00;6;5;OFF;1.2;0.3;0.0
3948;07/24/2025 09:19:21;CCD;AMN;POST;I;DW368;1.6;Detection;Ramp;Auto;16.22;60.00;6;5;OFF;1.2;0.3;0.0
3949;07/24/2025 09:20:06;CCD;AMN;POST;I;DW368;1.3;Detection;Ramp;Auto;14.23;60.00;6;5;OFF;1.2;0.3;0.0
3950;07/24/2025 09:20:12;CCD;AMN;POST;I;DW368;0.4;Detection;Ramp;Auto;4.28;60.00;6;5;OFF;1.2;0.3;0.0
3951;07/24/2025 09:22:03;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.60;60.00;6;5;OFF;1.2;0.3;0.0
3952;07/24/2025 09:22:15;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.93;60.00;6;5;OFF;1.2;0.3;0.0
3953;07/24/2025 09:22:56;CCD;AMN;POST;C;DW368;5.4;Detection;Ramp;Auto;53.37;60.00;6;5;OFF;1.2;0.3;0.0
3954;07/24/2025 09:23:07;CCD;AMN;POST;C;DW368;5.1;Detection;Ramp;Auto;50.71;60.00;6;5;OFF;1.2;0.3;0.0
3955;07/24/2025 09:23:26;CCD;AMN;POST;C;DW368;3.9;Detection;Ramp;Auto;39.10;60.00;6;5;OFF;1.2;0.3;0.0
3956;07/24/2025 09:23:43;CCD;AMN;POST;C;DW368;5.4;Detection;Ramp;Auto;53.70;60.00;6;5;OFF;1.2;0.3;0.0
3957;07/24/2025 09:23:57;CCD;AMN;POST;C;DW368;3.4;Detection;Ramp;Auto;33.13;60.00;6;5;OFF;1.2;0.3;0.0
3958;07/24/2025 09:24:14;CCD;AMN;POST;C;DW368;5.2;Detection;Ramp;Auto;51.71;60.00;6;5;OFF;1.2;0.3;0.0
3959;07/24/2025 09:24:37;CCD;AMN;POST;C;DW368;4.9;Detection;Ramp;Auto;48.39;60.00;6;5;OFF;1.2;0.3;0.0
3960;07/24/2025 09:24:49;CCD;AMN;POST;C;DW368;3.1;Detection;Ramp;Auto;31.81;60.00;6;5;OFF;1.2;0.3;0.0
3961;07/24/2025 09:25:00;CCD;AMN;POST;C;DW368;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3962;07/24/2025 09:25:13;CCD;AMN;POST;C;DW368;4.5;Detection;Ramp;Auto;45.08;60.00;6;5;OFF;1.2;0.3;0.0
3963;07/24/2025 09:25:23;CCD;AMN;POST;C;DW368;2.6;Detection;Ramp;Auto;25.51;60.00;6;5;OFF;1.2;0.3;0.0
3964;07/24/2025 09:25:37;CCD;AMN;POST;C;DW368;4.8;Detection;Ramp;Auto;47.73;60.00;6;5;OFF;1.2;0.3;0.0
3965;07/24/2025 09:26:39;CCD;AMN;POST;C;DW368;3.1;Detection;Ramp;Auto;31.81;60.00;6;5;OFF;1.2;0.3;0.0
3966;07/24/2025 09:26:58;CCD;AMN;POST;C;DW368;6.0;Detection;Ramp;Auto;60.00;60.00;6;5;OFF;1.2;0.3;0.0
3967;07/24/2025 09:27:25;CCD;AMN;POST;C;DW368;3.1;Detection;Ramp;Auto;30.81;60.00;6;5;OFF;1.2;0.3;0.0
3968;07/24/2025 09:27:41;CCD;AMN;POST;C;DW368;2.4;Detection;Ramp;Auto;24.84;60.00;6;5;OFF;1.2;0.3;0.0
3969;07/24/2025 09:28:37;CCD;AMN;POST;C;DW368;11.0;Cutoff;Ramp;Auto;60.00;60.00;6;5;OFF;1.2;0.3;0.0
3970;07/24/2025 09:28:49;CCD;AMN;POST;C;DW368;2.1;Detection;Ramp;Auto;21.53;60.00;6;5;OFF;1.2;0.3;0.0
3971;07/24/2025 09:29:16;CCD;AMN;POST;C;DW368;3.6;Detection;Ramp;Auto;35.79;60.00;6;5;OFF;1.2;0.3;0.0
3972;07/24/2025 09:29:26;CCD;AMN;POST;C;DW368;2.5;Detection;Ramp;Auto;26.17;60.00;6;5;OFF;1.2;0.3;0.0
3973;07/24/2025 09:29:47;CCD;AMN;POST;C;DW368;3.7;Detection;Ramp;Auto;36.45;60.00;6;5;OFF;1.2;0.3;0.0
3974;07/24/2025 09:29:57;CCD;AMN;POST;C;DW368;2.2;Detection;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3975;07/24/2025 09:30:53;CCD;AMN;POST;C;DW368;2.3;Detection;Ramp;Auto;23.18;60.00;6;5;OFF;1.2;0.3;0.0
3976;07/24/2025 09:31:31;CCD;AMN;POST;C;DW368;3.3;Detection;Ramp;Auto;33.47;60.00;6;5;OFF;1.2;0.3;0.0
3977;07/24/2025 09:31:50;CCD;AMN;POST;C;DW368;1.8;Detection;Ramp;Auto;17.88;60.00;6;5;OFF;1.2;0.3;0.0
3978;07/24/2025 09:32:14;CCD;AMN;POST;C;DW368;2.7;Detection;Ramp;Auto;26.83;60.00;6;5;OFF;1.2;0.3;0.0
3979;07/24/2025 09:32:28;CCD;AMN;POST;C;DW368;2.6;Detection;Ramp;Auto;26.17;60.00;6;5;OFF;1.2;0.3;0.0
3980;07/24/2025 09:32:45;CCD;AMN;POST;C;DW368;3.0;Detection;Ramp;Auto;30.81;60.00;6;5;OFF;1.2;0.3;0.0
3981;07/24/2025 09:33:01;CCD;AMN;POST;C;DW368;2.9;Detection;Ramp;Auto;29.82;60.00;6;5;OFF;1.2;0.3;0.0
3982;07/24/2025 09:33:15;CCD;AMN;POST;C;DW368;5.4;Detection;Ramp;Auto;54.36;60.00;6;5;OFF;1.2;0.3;0.0
3983;07/24/2025 09:33:24;CCD;AMN;POST;C;DW368;2.4;Detection;Ramp;Auto;24.51;60.00;6;5;OFF;1.2;0.3;0.0
3984;07/24/2025 09:33:47;CCD;AMN;POST;C;DW368;4.1;Detection;Ramp;Auto;40.76;60.00;6;5;OFF;1.2;0.3;0.0
3985;07/24/2025 09:34:26;CCD;AMN;POST;C;DW368;4.5;Detection;Ramp;Auto;44.74;60.00;6;5;OFF;1.2;0.3;0.0
3986;07/24/2025 09:34:47;CCD;AMN;POST;C;DW368;1.5;Detection;Ramp;Auto;15.23;60.00;6;5;OFF;1.2;0.3;0.0
3987;07/24/2025 09:35:18;CCD;AMN;POST;C;DW368;2.2;Detection;Ramp;Auto;22.52;60.00;6;5;OFF;1.2;0.3;0.0
3988;07/24/2025 09:35:29;CCD;AMN;POST;C;DW368;3.5;Detection;Ramp;Auto;35.79;60.00;6;5;OFF;1.2;0.3;0.0
3989;07/24/2025 09:35:39;CCD;AMN;POST;C;DW368;3.4;Detection;Ramp;Auto;33.47;60.00;6;5;OFF;1.2;0.3;0.0
